CHRF_RNA_0094,KJ796849.1,99.092,11785,100,1,34,11818,1,11778,0.0,21165
CHRF_RNA_0094,KP164869.1,99.018,11810,109,1,1,11810,9,11811,0.0,21160
CHRF_RNA_0094,KX009167.1,99.117,11772,97,1,16,11787,1,11765,0.0,21158
CHRF_RNA_0094,EU037962.1,99.000,11804,111,1,1,11804,9,11805,0.0,21156
CHRF_RNA_0094,KJ796852.1,99.083,11783,101,1,36,11818,1,11776,0.0,21154
CHRF_RNA_0094,KJ796848.1,99.075,11784,102,1,35,11818,1,11777,0.0,21152
CHRF_RNA_0094,KJ796847.1,99.083,11780,101,1,39,11818,1,11773,0.0,21148
CHRF_RNA_0094,GQ428213.1,99.108,11771,98,1,12,11782,1,11764,0.0,21148
CHRF_RNA_0094,GQ428212.1,99.108,11771,98,1,12,11782,1,11764,0.0,21148
CHRF_RNA_0094,KX262989.1,99.124,11764,96,1,1,11764,1,11757,0.0,21147
CHRF_RNA_0094,KJ796851.1,99.066,11783,103,1,36,11818,1,11776,0.0,21147
CHRF_RNA_0094,KJ796846.1,99.099,11771,99,1,12,11782,1,11764,0.0,21143
CHRF_RNA_0094,GQ428215.1,99.099,11771,99,1,12,11782,1,11764,0.0,21143
CHRF_RNA_0094,KT324228.1,99.091,11771,99,2,48,11817,1,11764,0.0,21137
CHRF_RNA_0094,LC331252.1,99.074,11777,102,1,5,11781,2,11771,0.0,21137
CHRF_RNA_0094,KF151174.1,99.033,11791,107,1,1,11791,9,11792,0.0,21136
CHRF_RNA_0094,KT324224.1,99.082,11771,101,1,47,11817,1,11764,0.0,21132
CHRF_RNA_0094,MF773569.1,98.975,11810,114,1,1,11810,9,11811,0.0,21132
CHRF_RNA_0094,KY575570.1,99.099,11765,99,1,20,11784,1,11758,0.0,21132
CHRF_RNA_0094,JX088705.1,98.975,11810,114,1,1,11810,9,11811,0.0,21132
CHRF_RNA_0094,KT324225.1,99.115,11758,97,1,60,11817,1,11751,0.0,21130
CHRF_RNA_0094,FJ445427.2,99.207,11724,86,1,17,11740,1,11717,0.0,21128
CHRF_RNA_0094,FJ445511.2,99.198,11726,87,1,17,11742,1,11719,0.0,21126
CHRF_RNA_0094,KT324226.1,99.082,11767,101,1,51,11817,1,11760,0.0,21124
CHRF_RNA_0094,JQ065891.1,99.282,11694,74,2,69,11759,1,11687,0.0,21121
CHRF_RNA_0094,KJ796845.1,99.057,11771,104,1,12,11782,1,11764,0.0,21115
CHRF_RNA_0094,FN295485.3,99.107,11752,98,1,8,11759,1,11745,0.0,21113
CHRF_RNA_0094,JQ065890.1,99.273,11691,75,2,69,11756,1,11684,0.0,21110
CHRF_RNA_0094,FJ513628.1,99.164,11729,91,1,18,11746,1,11722,0.0,21110
CHRF_RNA_0094,GQ428214.1,99.049,11771,105,1,12,11782,1,11764,0.0,21110
CHRF_RNA_0094,KF590567.1,99.007,11785,108,3,20,11803,18,11794,0.0,21106
CHRF_RNA_0094,FJ445428.2,99.164,11724,91,1,17,11740,1,11717,0.0,21100
CHRF_RNA_0094,FJ513635.1,99.139,11733,94,1,7,11739,1,11726,0.0,21100
CHRF_RNA_0094,KX881784.1,99.214,11705,85,1,30,11734,1,11698,0.0,21099
CHRF_RNA_0094,KJ796850.1,99.023,11772,108,1,47,11818,1,11765,0.0,21099
CHRF_RNA_0094,FJ513629.1,99.164,11723,91,1,17,11739,1,11716,0.0,21099
CHRF_RNA_0094,KF151175.1,98.974,11791,114,1,1,11791,9,11792,0.0,21097
CHRF_RNA_0094,GU013528.2,99.164,11722,91,1,18,11739,1,11715,0.0,21097
CHRF_RNA_0094,FJ445463.2,99.122,11736,96,1,17,11752,1,11729,0.0,21095
CHRF_RNA_0094,FJ445433.2,99.122,11736,96,1,17,11752,1,11729,0.0,21095
CHRF_RNA_0094,GQ905863.1,99.089,11744,101,3,1,11738,9,11752,0.0,21089
CHRF_RNA_0094,GU013530.2,99.155,11721,92,1,20,11740,1,11714,0.0,21089
CHRF_RNA_0094,FJ445431.2,99.122,11729,96,1,17,11745,1,11722,0.0,21082
CHRF_RNA_0094,FJ513675.1,99.138,11722,95,1,20,11741,1,11716,0.0,21082
CHRF_RNA_0094,FJ513679.1,99.130,11724,95,1,18,11741,1,11717,0.0,21078
CHRF_RNA_0094,FJ445430.2,99.113,11729,97,1,17,11745,1,11722,0.0,21076
CHRF_RNA_0094,FJ445502.2,99.121,11724,96,1,17,11740,1,11717,0.0,21073
CHRF_RNA_0094,FJ445443.2,99.130,11721,95,1,20,11740,1,11714,0.0,21073
CHRF_RNA_0094,FJ445445.2,99.113,11726,97,1,17,11742,1,11719,0.0,21071
CHRF_RNA_0094,FJ445432.2,99.105,11729,98,1,17,11745,1,11722,0.0,21071
CHRF_RNA_0094,FJ513645.1,99.130,11719,97,1,17,11735,1,11714,0.0,21071
CHRF_RNA_0094,JN558836.1,99.072,11740,102,1,22,11761,1,11733,0.0,21069
CHRF_RNA_0094,FJ445426.2,99.113,11724,97,1,17,11740,1,11717,0.0,21067
CHRF_RNA_0094,FJ513654.1,99.113,11724,97,1,16,11739,1,11717,0.0,21067
CHRF_RNA_0094,GU013529.2,99.096,11725,99,1,18,11742,1,11718,0.0,21060
CHRF_RNA_0094,FJ513637.1,99.121,11717,96,1,18,11734,1,11710,0.0,21060
CHRF_RNA_0094,GU199350.1,99.171,11695,89,2,35,11729,1,11687,0.0,21052
CHRF_RNA_0094,FJ513657.1,99.146,11703,93,1,37,11739,1,11696,0.0,21051
CHRF_RNA_0094,FJ513673.1,99.104,11717,98,1,17,11733,1,11710,0.0,21049
CHRF_RNA_0094,KF590566.1,99.046,11737,105,1,41,11777,1,11730,0.0,21047
CHRF_RNA_0094,JQ861257.1,98.971,11763,113,2,9,11771,1,11755,0.0,21045
CHRF_RNA_0094,JQ861260.1,99.004,11749,111,2,29,11777,1,11743,0.0,21043
CHRF_RNA_0094,JQ861256.1,98.963,11762,114,2,9,11770,1,11754,0.0,21038
CHRF_RNA_0094,KT449801.1,99.145,11694,93,1,1,11694,9,11695,0.0,21034
CHRF_RNA_0094,KT449801.1,95.789,95,3,1,11725,11818,11681,11775,2.53e-31,152
CHRF_RNA_0094,KJ941050.1,99.203,11666,86,1,9,11674,1,11659,0.0,21028
CHRF_RNA_0094,FJ513632.1,99.120,11700,96,1,41,11740,1,11693,0.0,21028
CHRF_RNA_0094,JQ861254.1,98.962,11756,114,2,9,11764,1,11748,0.0,21027
CHRF_RNA_0094,JQ861253.1,98.970,11753,113,2,21,11773,1,11745,0.0,21027
CHRF_RNA_0094,GU199353.1,99.128,11695,94,2,35,11729,1,11687,0.0,21025
CHRF_RNA_0094,JN558835.1,98.995,11740,111,1,22,11761,1,11733,0.0,21019
CHRF_RNA_0094,JN558834.1,98.995,11740,111,1,22,11761,1,11733,0.0,21019
CHRF_RNA_0094,KF283987.1,99.035,11711,104,5,80,11781,1,11711,0.0,21008
CHRF_RNA_0094,JQ861255.1,98.961,11745,113,3,25,11769,1,11736,0.0,21004
CHRF_RNA_0094,KY575571.1,99.143,11675,93,1,20,11694,1,11668,0.0,20999
CHRF_RNA_0094,KY575571.1,93.443,61,3,1,11725,11784,11654,11714,2.01e-12,89.8
CHRF_RNA_0094,JQ861258.1,98.961,11741,114,2,25,11765,1,11733,0.0,20999
CHRF_RNA_0094,KX619424.1,99.002,11721,110,1,63,11783,1,11714,0.0,20990
CHRF_RNA_0094,KJ579185.1,98.985,11724,112,1,17,11740,1,11717,0.0,20984
CHRF_RNA_0094,GU199352.1,99.093,11684,99,1,35,11718,1,11677,0.0,20982
CHRF_RNA_0094,KJ579184.1,98.976,11724,113,1,17,11740,1,11717,0.0,20979
CHRF_RNA_0094,KF590565.1,98.968,11727,113,2,46,11771,1,11720,0.0,20979
CHRF_RNA_0094,KJ579186.1,98.959,11724,115,1,17,11740,1,11717,0.0,20967
CHRF_RNA_0094,HQ846356.1,98.885,11751,124,1,18,11768,3,11746,0.0,20967
CHRF_RNA_0094,KF590564.1,99.042,11693,104,2,55,11746,10,11695,0.0,20966
CHRF_RNA_0094,KX262997.1,99.075,11676,101,1,23,11698,1,11669,0.0,20956
CHRF_RNA_0094,KJ579187.1,98.934,11724,118,1,17,11740,1,11717,0.0,20953
CHRF_RNA_0094,KX009170.1,99.074,11665,101,1,9,11673,1,11658,0.0,20936
CHRF_RNA_0094,KX009169.1,99.091,11659,99,1,16,11674,1,11652,0.0,20936
CHRF_RNA_0094,KX262993.1,99.131,11627,94,1,1,11627,2,11621,0.0,20905
CHRF_RNA_0094,AM258990.1,99.182,11607,88,1,44,11650,1,11600,0.0,20901
CHRF_RNA_0094,AM258992.1,99.173,11607,89,1,44,11650,1,11600,0.0,20895
CHRF_RNA_0094,KX009171.1,99.105,11623,97,1,52,11674,1,11616,0.0,20881
CHRF_RNA_0094,AM258991.1,99.147,11607,92,1,44,11650,1,11600,0.0,20879
CHRF_RNA_0094,AM258994.1,99.138,11607,93,1,44,11650,1,11600,0.0,20873
CHRF_RNA_0094,KX009168.1,99.054,11627,103,1,9,11635,1,11620,0.0,20855
CHRF_RNA_0094,AM258993.1,99.113,11607,93,2,44,11650,1,11597,0.0,20855
CHRF_RNA_0094,HQ846358.1,98.739,11736,141,1,33,11768,1,11729,0.0,20846
CHRF_RNA_0094,HQ846359.1,98.723,11745,130,3,24,11768,1,11725,0.0,20840
CHRF_RNA_0094,JQ065886.1,99.003,11631,109,1,126,11756,1,11624,0.0,20829
CHRF_RNA_0094,FR717336.1,99.170,11566,89,1,44,11609,1,11559,0.0,20820
CHRF_RNA_0094,JQ065885.1,98.977,11630,112,1,135,11764,1,11623,0.0,20811
CHRF_RNA_0094,KP003811.1,99.127,11569,94,1,13,11581,1,11562,0.0,20798
CHRF_RNA_0094,KP003810.1,99.127,11569,94,1,13,11581,1,11562,0.0,20798
CHRF_RNA_0094,JQ065889.1,98.951,11632,115,1,132,11763,1,11625,0.0,20798
CHRF_RNA_0094,KP003808.1,99.118,11569,95,1,13,11581,1,11562,0.0,20792
CHRF_RNA_0094,HQ846357.1,98.678,11725,145,2,47,11768,3,11720,0.0,20785
CHRF_RNA_0094,KP003807.1,99.092,11569,98,1,13,11581,1,11562,0.0,20779
CHRF_RNA_0094,JQ065888.1,98.865,11634,125,1,129,11762,1,11627,0.0,20746
CHRF_RNA_0094,KF283986.1,99.029,11536,105,3,20,11548,1,11536,0.0,20703
CHRF_RNA_0094,GU908223.1,99.055,11529,102,1,35,11563,1,11522,0.0,20679
CHRF_RNA_0094,GU908223.1,99.324,148,1,0,11600,11747,11520,11667,2.41e-66,268
CHRF_RNA_0094,MF740874.1,99.822,11237,20,0,69,11305,1,11237,0.0,20641
CHRF_RNA_0094,KX619425.1,98.825,11576,129,1,12,11587,1,11569,0.0,20617
CHRF_RNA_0094,KX619423.1,99.075,11456,99,1,20,11475,1,11449,0.0,20561
CHRF_RNA_0094,KX619422.1,99.158,11408,96,0,20,11427,1,11408,0.0,20535
CHRF_RNA_0094,KJ679578.1,98.871,11426,128,1,3,11427,1,11426,0.0,20384
CHRF_RNA_0094,KJ679578.1,96.482,199,6,1,11593,11790,11369,11567,3.92e-84,327
CHRF_RNA_0094,KT336778.1,99.368,11237,71,0,69,11305,1,11237,0.0,20358
CHRF_RNA_0094,KY038946.1,97.714,11809,263,1,10,11818,1,11802,0.0,20305
CHRF_RNA_0094,KT336780.1,99.261,11237,83,0,69,11305,1,11237,0.0,20292
CHRF_RNA_0094,KT336779.1,99.244,11237,85,0,69,11305,1,11237,0.0,20281
CHRF_RNA_0094,KT336777.1,99.208,11237,89,0,69,11305,1,11237,0.0,20258
CHRF_RNA_0094,EF027139.1,97.613,11812,274,2,1,11811,10,11814,0.0,20244
CHRF_RNA_0094,KT336782.1,99.146,11237,96,0,69,11305,1,11237,0.0,20220
CHRF_RNA_0094,KT336781.1,99.128,11237,98,0,69,11305,1,11237,0.0,20209
CHRF_RNA_0094,HM045812.1,97.640,11781,271,1,10,11790,1,11774,0.0,20209
CHRF_RNA_0094,JQ065892.1,99.354,11153,69,1,69,11218,1,11153,0.0,20194
CHRF_RNA_0094,HM045784.1,97.606,11779,275,1,12,11790,1,11772,0.0,20186
CHRF_RNA_0094,HM045822.1,97.628,11760,272,1,10,11769,1,11753,0.0,20166
CHRF_RNA_0094,KP702297.1,99.239,11163,85,0,1,11163,9,11171,0.0,20144
CHRF_RNA_0094,MF076573.1,99.021,11237,110,0,69,11305,1,11237,0.0,20142
CHRF_RNA_0094,MF076574.1,99.012,11237,111,0,69,11305,1,11237,0.0,20136
CHRF_RNA_0094,KY038947.2,97.499,11793,287,2,10,11801,1,11786,0.0,20136
CHRF_RNA_0094,MF076577.1,99.003,11237,112,0,69,11305,1,11237,0.0,20131
CHRF_RNA_0094,MF076576.1,99.003,11237,112,0,69,11305,1,11237,0.0,20131
CHRF_RNA_0094,MF076571.1,99.003,11237,112,0,69,11305,1,11237,0.0,20131
CHRF_RNA_0094,MF076572.1,98.994,11237,113,0,69,11305,1,11237,0.0,20125
CHRF_RNA_0094,HM045793.1,97.504,11781,280,2,10,11790,1,11767,0.0,20116
CHRF_RNA_0094,MF076570.1,98.977,11237,115,0,69,11305,1,11237,0.0,20114
CHRF_RNA_0094,MF076569.1,98.968,11237,116,0,69,11305,1,11237,0.0,20109
CHRF_RNA_0094,MF076568.1,98.959,11237,117,0,69,11305,1,11237,0.0,20103
CHRF_RNA_0094,HM045823.1,97.483,11761,288,2,10,11769,1,11754,0.0,20072
CHRF_RNA_0094,LC259094.1,97.216,11818,322,1,1,11818,9,11819,0.0,19994
CHRF_RNA_0094,JQ861259.1,99.073,11113,103,0,25,11137,1,11113,0.0,19952
CHRF_RNA_0094,KY575574.1,97.195,11765,321,2,20,11784,1,11756,0.0,19889
CHRF_RNA_0094,JQ067624.1,97.179,11732,320,3,24,11754,3,11724,0.0,19821
CHRF_RNA_0094,KP164569.1,96.944,11814,354,1,1,11814,10,11816,0.0,19810
CHRF_RNA_0094,KP164568.1,96.952,11810,353,1,1,11810,10,11812,0.0,19808
CHRF_RNA_0094,KU940225.1,96.934,11805,355,1,1,11805,7,11804,0.0,19787
CHRF_RNA_0094,KY055011.1,96.900,11807,359,1,1,11807,14,11813,0.0,19769
CHRF_RNA_0094,MG000876.1,96.861,11818,364,1,1,11818,9,11819,0.0,19762
CHRF_RNA_0094,MG000875.1,96.891,11805,360,1,1,11805,7,11804,0.0,19760
CHRF_RNA_0094,KY704955.1,96.891,11805,360,1,1,11805,7,11804,0.0,19760
CHRF_RNA_0094,MF580946.1,96.944,11781,353,1,10,11790,1,11774,0.0,19754
CHRF_RNA_0094,KY704954.1,96.883,11805,361,1,1,11805,7,11804,0.0,19754
CHRF_RNA_0094,HM045811.1,96.902,11782,357,2,10,11790,1,11775,0.0,19728
CHRF_RNA_0094,HM045809.1,96.786,11760,371,1,10,11769,1,11753,0.0,19618
CHRF_RNA_0094,AF490259.3,96.647,11812,386,4,1,11810,9,11812,0.0,19610
CHRF_RNA_0094,AF369024.2,96.624,11818,391,4,1,11810,9,11826,0.0,19606
CHRF_RNA_0094,MG280943.1,96.622,11813,390,3,1,11811,2,11807,0.0,19595
CHRF_RNA_0094,MG280943.1,98.824,85,1,0,11712,11796,11808,11892,2.53e-31,152
CHRF_RNA_0094,KP164570.1,96.908,11676,354,1,1,11676,10,11678,0.0,19558
CHRF_RNA_0094,KX262990.1,96.644,11769,386,3,1,11767,2,11763,0.0,19536
CHRF_RNA_0094,KX228391.1,96.904,11597,352,1,1,11597,12,11601,0.0,19420
CHRF_RNA_0094,KX262996.1,96.917,11578,349,2,23,11600,1,11570,0.0,19396
CHRF_RNA_0094,KP003812.1,96.906,11569,350,2,13,11581,1,11561,0.0,19374
CHRF_RNA_0094,KY124328.1,96.850,11524,356,1,1,11524,6,11522,0.0,19263
CHRF_RNA_0094,HM045792.1,96.716,11572,372,2,10,11580,1,11565,0.0,19257
CHRF_RNA_0094,HM045792.1,96.581,234,7,1,11551,11783,11603,11836,6.37e-102,387
CHRF_RNA_0094,KJ679577.1,96.639,11426,383,1,3,11427,1,11426,0.0,18971
CHRF_RNA_0094,KJ679577.1,96.482,199,6,1,11593,11790,11369,11567,3.92e-84,327
CHRF_RNA_0094,HM045821.1,96.628,11418,385,0,10,11427,1,11418,0.0,18956
CHRF_RNA_0094,HM045821.1,96.477,369,12,1,11423,11790,11455,11823,1.25e-168,608
CHRF_RNA_0094,KY124329.1,96.887,11306,352,0,1,11306,13,11318,0.0,18931
CHRF_RNA_0094,KY704942.1,96.698,11297,373,0,36,11332,1,11297,0.0,18849
CHRF_RNA_0094,KY704939.1,96.976,11211,339,0,122,11332,1,11211,0.0,18833
CHRF_RNA_0094,HM045805.1,96.560,11365,391,0,10,11374,1,11365,0.0,18827
CHRF_RNA_0094,HM045805.1,97.231,325,8,1,11459,11782,11362,11686,7.68e-151,549
CHRF_RNA_0094,HM045795.1,96.560,11365,390,1,10,11374,1,11364,0.0,18820
CHRF_RNA_0094,HM045795.1,97.297,333,8,1,11459,11790,11361,11693,2.74e-155,564
CHRF_RNA_0094,KP003813.2,96.805,11268,360,0,13,11280,1,11268,0.0,18814
CHRF_RNA_0094,LC259082.1,94.491,11818,623,18,1,11791,9,11825,0.0,18192
CHRF_RNA_0094,LC259082.1,91.866,209,14,3,11596,11802,11823,12030,1.85e-72,289
CHRF_RNA_0094,LC259082.1,78.000,150,21,9,11312,11449,11472,11621,9.36e-11,84.2
CHRF_RNA_0094,HM045810.1,94.420,11809,631,17,10,11791,1,11808,0.0,18133
CHRF_RNA_0094,HM045810.1,93.956,182,9,2,11596,11776,11806,11986,5.18e-68,274
CHRF_RNA_0094,HM045810.1,77.852,149,22,8,11312,11449,11456,11604,3.37e-10,82.4
CHRF_RNA_0094,EF027140.1,94.450,11784,626,18,4,11760,2,11784,0.0,18113
CHRF_RNA_0094,EF027140.1,77.852,149,22,8,11312,11449,11463,11611,3.37e-10,82.4
CHRF_RNA_0094,HM045813.1,94.351,11808,640,17,10,11791,1,11807,0.0,18085
CHRF_RNA_0094,HM045813.1,93.605,172,9,2,11596,11766,11805,11975,1.87e-62,255
CHRF_RNA_0094,HM045813.1,77.852,149,22,8,11312,11449,11455,11603,3.37e-10,82.4
CHRF_RNA_0094,HM045803.1,94.343,11809,640,18,10,11791,1,11808,0.0,18081
CHRF_RNA_0094,HM045803.1,77.852,149,22,8,11312,11449,11456,11604,3.37e-10,82.4
CHRF_RNA_0094,EF452493.1,94.262,11816,651,17,2,11791,10,11824,0.0,18044
CHRF_RNA_0094,EF452493.1,93.981,216,11,2,11596,11810,11822,12036,1.41e-83,326
CHRF_RNA_0094,EF452493.1,77.852,149,22,8,11312,11449,11472,11620,3.37e-10,82.4
CHRF_RNA_0094,L37661.3,94.186,11817,660,17,1,11791,9,11824,0.0,17993
CHRF_RNA_0094,L37661.3,93.981,216,11,2,11596,11810,11822,12036,1.41e-83,326
CHRF_RNA_0094,L37661.3,77.852,149,22,8,11312,11449,11472,11620,3.37e-10,82.4
CHRF_RNA_0094,EF452494.1,94.169,11817,662,17,1,11791,9,11824,0.0,17981
CHRF_RNA_0094,EF452494.1,93.981,216,11,2,11596,11810,11822,12036,1.41e-83,326
CHRF_RNA_0094,EF452494.1,77.852,149,22,8,11312,11449,11472,11620,3.37e-10,82.4
CHRF_RNA_0094,EF027141.1,94.080,11807,670,18,7,11787,1,11804,0.0,17904
CHRF_RNA_0094,EF027141.1,77.181,149,23,8,11312,11449,11458,11606,1.57e-08,76.8
CHRF_RNA_0094,HM045788.1,94.046,11808,674,18,10,11791,1,11805,0.0,17884
CHRF_RNA_0094,HM045788.1,92.513,187,12,2,11596,11781,11803,11988,8.66e-66,267
CHRF_RNA_0094,HM045788.1,77.181,149,23,8,11312,11449,11455,11603,1.57e-08,76.8
CHRF_RNA_0094,HM045814.1,94.033,11798,687,10,10,11791,1,11797,0.0,17874
CHRF_RNA_0094,HM045814.1,88.312,154,8,6,11596,11748,11795,11939,1.50e-38,176
CHRF_RNA_0094,HM045814.1,78.523,149,21,6,11312,11449,11445,11593,7.24e-12,87.9
CHRF_RNA_0094,HM045791.1,93.979,11808,684,17,10,11791,1,11807,0.0,17841
CHRF_RNA_0094,HM045791.1,89.286,196,12,5,11596,11790,11805,11992,6.79e-57,237
CHRF_RNA_0094,HM045791.1,78.523,149,21,6,11312,11449,11455,11603,7.24e-12,87.9
CHRF_RNA_0094,HM045808.1,93.970,11808,685,17,10,11791,1,11807,0.0,17839
CHRF_RNA_0094,HM045808.1,88.953,172,9,6,11596,11766,11805,11967,6.89e-47,204
CHRF_RNA_0094,HM045808.1,78.523,149,21,6,11312,11449,11455,11603,7.24e-12,87.9
CHRF_RNA_0094,HM045797.1,93.886,11808,694,18,10,11791,1,11806,0.0,17780
CHRF_RNA_0094,HM045797.1,88.043,184,12,6,11596,11777,11804,11979,1.48e-48,209
